40,真人快打,保罗·安德森,位于天地边沿的魔界向人类挑战，若这次人界落败，邪魔立即统治人类世界，沦入万劫不复之地。为了迎接这项挑战，保卫人界的雷电之神派出三名正义勇士迎战，起初还能轻易打败大魔神的邪魔武士，但当大魔神制造幻像，三人旋即陷入困境，幸得魔界公主相助方能击败魔头，人界才能得以见天日。  根据著名同名正宗美式血腥格斗游戏改编的电影大作！这个游戏在大陆被称作《真人快打》，又名《究极神拳》《龙争虎斗》。  说起电玩改编电影，就不能不提起《魔宫帝国》。这部影片在1995年推出，以魔幻世界、东方武术和电脑特效作卖点，上映后大受欢迎，所取得的7千多万美元票房，更让她在电玩改编电影排行榜上高居榜首之位达6年之久。《魔》电影版改编自1992推出的同名电玩，与《街头霸王》一样吃重於格斗的场面，不过剧中主角的设计安排就与电玩中的角色颇相似，这点就较讨好电玩迷们。《魔》电影版以2千多万美元成本拍摄，在全球推出后创下卖座佳绩，便紧接开拍续集。,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/aVotlc03uy62YJUFGxlQUF7FZXV.jpg
41,不惜一切,格斯·范桑特,　　天气播报员苏珊（尼克·基德曼 Nicole Kidman 饰）因涉嫌丈夫被害的谋杀案一时成为媒体焦点，数位当事人的访谈将事件的过程逐步呈现……  　　立志从事新闻事业的苏珊雄心万丈，不顾丈夫拉利（马特·狄龙 Matt Dillon 饰）的意大利裔家庭反对，全力进行入行的相应准备，并最终为当地一家仅两名工作人员的有线电视台聘用，担任“天气女郎”。苏珊高昂的工作热情并未被消极的环境打退，不断提出工作计划，并着手深入学校的青年访谈系列节目，由此结识了詹姆斯（杰昆·菲尼克斯 Joaquin Phoenix 饰）等三位叛逆青年，詹姆斯深深迷恋苏珊。当苏珊意识到丈夫正在成为她事业上的障碍时，利用詹姆斯枪杀了拉利。苏珊自认是最后的赢家，但情况突然急转直下。,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/whz4bwvqE1OmQHIyqHdZD8jU9CO.jpg
42,恋爱编织梦,乔斯林·穆尔豪斯,　　在美国的大家庭里有给即将出嫁的姑娘做锦被的习俗。此片的女主人公芬大学刚毕业，正在考虑是否接受同居多年的男友的求婚。这时她回到家中与亲人团聚，顺便也向她们请教。这些长辈不但积极地支持她组成家庭，而且把自己的婚恋经验讲出来与她分亨。大家立刻着手合力制作一条锦被，准备在婚礼上送给她。短短几天里，芬受到莫大关爱，她树立起坚定的信心。这是一部浪漫温情的家庭剧，犹如一篇散文，将婚姻和家庭的意义与责任借助一些细小的琐事娓娓道来，别有一番滋味。,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/vwYRaERccwXWCYrTzeWRZRarJOo.jpg
43,七宗罪,大卫·芬奇,“暴食”、“贪婪”、“懒惰”、“嫉妒”、“骄傲”、“淫欲”、“愤怒”，这是天主教教义所指的人性七宗罪。城市中发生的连坏杀人案，死者恰好都是犯有这些教义的人。凶手故弄玄虚的作案手法，令资深冷静的警员沙摩塞（摩根•弗里曼 Morgan Freeman 饰）和血气方刚的新扎警员米尔斯（布拉德•皮特 Brad Pitt 饰）都陷入了破案的谜团中。他们去图书馆研读但丁的《神曲》，企图从人间地狱的描绘中找到线索，最后从宗教文学哲学的世界中找到了凶手作案计划和手段的蛛丝马迹。凶手前来投案自首，这令众人都松了一口气，以为案件就此结束，怎料还是逃不出七宗罪的杀人逻辑，这次凶手瞄准的目标，是那个犯了“愤怒”罪的人……,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/vHKgwXWJnI3CnxdGwYWSS9BcNMh.jpg
44,风中奇缘,Mike Gabriel,在勇敢的上尉庄迈斯率领下，一批来自英国拓荒者到达了美洲大陆，敲响了美丽的印第安公主宝嘉康蒂和她族人们的警钟，也开始了一个建立在欢笑爱和忠诚上的故事。可爱的浣熊米糕和小蜂岛菲莉快乐地穿梭其间：宝嘉康蒂面临改变一生的决定，又必须避免两军冲突，在充满智慧的柳树婆婆帮助下，她学会了倾听自已心中的声音，并且随著风中的色彩去追寻人生的真谛。  这是一个真实的故事，印第安公主波卡红塔丝历史上确有其人。她救了一名英国士兵，后来还远嫁英国。  　　风中奇缘的女主角是一位印地安公主－波卡红塔丝，她的传奇一生在美国是家喻户晓的故事，迪士尼将这位印第安公主的故事搬上大银幕，叙述她救了英国的探险家约翰·史密斯，并且化解了一场异族间的战争。本片强调与自然界的融合以及族群间的尊重，结局也一改迪士尼过去快乐团圆的传统， 波卡红塔丝选择了留在家乡带领族人，约翰·史密斯则受伤返回英国，留下了一个令人难以释怀的缺憾。,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/3jKOw0BtComHCqUHOSxiCWsu0k1.jpg
45,夜幕低垂,帕特丽夏·罗兹玛,　　温柔漂亮的卡米尔（帕斯卡·巴丝瑞 Pascale Bussières 饰）是神学院的老师，再过不久，她就要和她的同事兼未婚夫马汀（亨利·科泽尼 Henry Czerny 饰）走入神圣的婚姻殿堂。一次偶然之中，卡米尔和女演员派翠亚（Rachael Crawford 饰）相识了，为了将错拿的衣服还给派翠亚，卡米尔来到了后者所隶属的马戏团并观看了她的演出。,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/6Ac5GLwJ01uli5mCXqXwquR36Y1.jpg
46,非常嫌疑犯,布莱恩·辛格,美国加州的圣佩雷罗港一艘货轮爆炸，死亡27人，9000万美元失踪。事故发生以后，联邦调查局探员白基奇在医院等待昏迷不醒的幸存者；海关特派员大卫（查兹•帕明特里 饰）则对另外一名拿到特赦令的幸存者金特（凯文•史派西 饰）进行了审问。金特供认，在事故中丧生的基顿（加布里埃尔•伯恩 饰）、法特（本尼西奥•德托罗 饰）、麦曼诺（斯蒂芬•鲍尔文 饰）和杜学尼（凯文•波拉克 饰），以及他本人，六个月前被警察局作为卡车抢劫案的疑犯带到警局过了一夜，五人因此结成了一个犯罪团伙，狼狈为奸……,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/1hBMiLL3BgiRrpnmxD2viEtlUWz.jpg
47,非强力春药,伍迪·艾伦,Lenny（伍迪·艾伦 Woody Allen 饰）是一个体育新闻记者，他的第二个妻子Amanda（海伦娜·邦汉·卡特 Helena Bonham Carter 饰）则是一个画家。Amanda想要个孩子，于是她不顾Lenny的反对领养了一个小孩，Lenny给他取名为Max。Max非常可爱，也很聪明，在Lenny和Amanda的关爱下茁壮成长，转眼间已经5岁了。然而Lenny却发现他和Amanda之间的激情已经越来越少。强烈的好奇心驱使着Lenny去寻找Max的真正母亲。经过多方打听，他找到了Max的母亲Linda（米拉·索维诺 Mira Sorvino 饰）。此时的Linda是一个演色情片的演员，也是一个妓女。Lenny试图改变Linda的生活，两人经常聚在一起聊天。而另一方面，Amanda也被画廊的合作者Jerry猛烈追求。Linda终于在Lenny的帮助下摆脱了妓女的生活，并和Lenny介绍的男子开始约会。然而有一天，Lenny还是发现了Amanda和Jerry的奸情......,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/ice135yQZp4iX2SgCmd90nKgS5j.jpg
48,联社亚美利加,Gianni Amelio,　　两个意大利的投机分子，趁着阿尔巴尼亚九十年代初转型变色国内混乱的时候，跑到那里借壳设公司，计划要空手套白狼外带逃税，机关算尽太聪明，主犯跑回国，胁从陷入困境，虽然没有误了卿卿性命，也差不多了，身份什么的都丢了。阿美利欧“在路上“的电影和好莱坞的同类制作非常不同，和美国的独立制作或者墨西哥和其他拉美电影的制作也很不同。他用这个方式处理过很多主题了，《美国》既是关于转型危机，也是关于移民危机。,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/nnLpA4mqb3gvhNJQZ00cOyBmeq3.jpg
49,The Big Green,Holly Goldberg Sloan,"In a depressed Texas town, British foreign exchange teacher Anna attempts to inject some life into her hopeless kids by introducing them to soccer. They're terrible at first, but Anna and her football-hero assistant whip them into shape. As they work overtime, the pair help kids build their self-esteem and also get involved in solving family squabbles.",https://media.themoviedb.org/t/p/w300_and_h450_bestv2/gnOcJuyKWb3pR1lj4qpzSaThPrn.jpg
50,乔治亚,Ulu Grosbard,Sadie仰慕她的姐姐乔治亚，她是一位成功的民谣歌手，幸福地结婚并有孩子，但是Sadie却无法摆脱酒吧乐队的局限，无法实现她迫切渴望的大发展。这部分是由于她对毒品和酒精的吸引，也因为她自己在男人选择上不明智。最后，Sadie的致命弱点是她粗糙、不好听的嗓音，与姐姐惯人喜爱的歌声完全不同。,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/uXjfK404xo7SiVlFcAoRyaFqXR4.jpg
51,心情故事,朱迪·福斯特,　　感恩节临近，年轻美丽的单身妈妈克劳迪娅·拉森（霍莉·亨特 Holly Hunter 饰）意外地丢掉了工作，正处在青春期的女儿凯特（克莱尔·丹尼斯 Claire Danes 饰）则坚持要和相爱的男友上床。克劳迪娅倍感落寞，她致电向弟弟汤米（小罗伯特·唐尼 Robert Downey Jr. 饰）哭诉，并通过答录机约定同回家中过节。年近古稀的父母无私地拥抱着这个倦鸟知归的女儿，父亲亨利（查尔斯·德恩 Charles Durning 饰）自由自在，童心未泯；母亲阿黛勒（安妮·班克罗夫特 Anne Bancroft 饰）仍视女儿为孩子，言语中充满着过度而温暖的关怀。  　　不久，汤米和姐姐琼安（辛西娅·斯蒂文森 Cynthia Stevenson 饰）一家以及颇有些怪异的格罗蒂阿姨（杰拉丁·卓别林 Geraldine Chaplin 饰）相继赶回家中，温馨的气氛却渐渐为争吵和矛盾所取代……,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/3zqlKdOttWyExzopVxglz50Vjxq.jpg
52,邮差,Michael Radford,马里奥（马西莫•特罗西 Massimo Troisi 饰）是一个渔民的儿子，他并不喜欢大海，却当上了邮递员，专门负责小岛上信件的发送。小岛上住着智利诗人聂鲁达（菲利浦•诺瓦雷 Philippe Noiret 饰）和他的妻子。聂鲁达被流放至此地，他擅长写诗，才华横溢。马里奥每天都收发很多聂鲁达的信件。在频繁的接触中，马里奥越发崇拜这个诗人，他热衷于跟聂鲁达讨论诗，学习诗。当爱上岛上的美丽姑娘后，马里奥经常跟聂鲁达倾诉心事，并最终用诗打动了姑娘的芳心，二人结成伉俪。直到聂鲁达离开小岛，马里奥仍然坚持着对诗的热爱。他继续写诗，正打算在工人集会上读诗，却遭致了意想不到的灾难。,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/jaFEbKnC2ibChXBvYEIa5AGuugg.jpg
53,魔柜小奇兵,弗兰克·奥兹,该片描述九岁男孩奥利在生日时得到了一个他哥哥不要的小木柜，以及好友派屈克送给他的小印第安武士塑胶玩具。奥利把小武士放进木柜中竟发现他会动，后来更进一步知道小武士竟是个真人，不禁大为兴奋。不料派克偷偷将一个牛仔玩具也放进木柜中，竟引发牛仔与印第安人的一场战争。,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/ozQAmW85tTJu2dhRe3evzyY03Nb.jpg
54,以血还血,John Schlesinger,凯伦麦肯井然有序的生活，因一名变态杀手闯入她家谋杀她17岁的女儿而整个破灭。但她的震惊悲伤转眼却变成愤怒怀疑，因为凶手在法律漏洞下竟被判无罪开释，所以当他又犯下另一桩血案且又逃过法律制裁后，凯伦决心亲手讨回公道……,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/y2lZSdJ1o0VvLegTw3ad6KFtxra.jpg
55,生命因你动听,Stephen Herek,1964年的秋天，美国俄勒冈州。心怀远大理想的作曲家格兰·霍兰为了挣钱完成他的事业，在一所中学谋到了一份音乐教师的工作。他这么做完全是退而求其次的无奈之举，家庭生活的重担使得他不得不面对现实。他到学校上课的第一天，音乐基础级差的学生们便给了他一个难堪的下马威。他们在弹奏乐器时不但走调，甚至连大名鼎鼎的古典作曲家巴赫都没有听说过。霍兰的信心遭到了打击，女校长杰克布也多次向他提出善意的批评。在丈夫的工作遇到挫折时，从事摄影工作的妻子在一旁耐心地劝解和宽慰他；好友体育教师比尔·梅斯特也用自己从教以来的亲身经历，向霍兰证明教导学生需要无私的爱心和充分的时间。在霍兰的悉心培育下，原本对音乐一窍不通的白人学生格楚特·兰和黑人学生路易斯·鲁斯，分别学会了单簧管和大鼓这两样乐器。就在霍兰醉心于教学生活的时候，他的儿子降生了，谁知却是个先天性的失聪患儿。这一重创使霍兰对家庭的重心有所转移，消极彷徨中和漂亮的女学生露韦娜·摩根有了一段朦胧的恋情。妻子察觉到了丈夫的细微变化，但并没有点破。摩根去纽约深造后，霍兰便将全部的身心转移到了儿子和教学上，和妻子的关系也冰释前嫌。之后的30年间，霍兰不但提高了学生们的音乐素养，而且还用爱心、信任和理解赢得了大伙的尊敬和爱戴。在他退休前，深怀感激之情的历届学生们欢聚一堂，为老师开了一场盛大的欢送会，管弦乐队奏响了一支激昂雄壮的“美国交响曲”向霍兰表示了最崇高的敬意。,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/4LTaht15daApA5iAwZuOpoYC5eT.jpg
56,笑枪走火,Paris Barclay,艾丝崔的父母在他很小的时候就离婚了，艾丝崔一直和母亲过着相依为命的生活。随着时间的推移，艾丝崔渐渐长大，即将就要踏入精彩但是复杂了成人世界了。母亲将艾丝崔送到了他的父亲那里短暂居住，在父亲那里，艾丝崔打开了新世界的大门。当艾丝崔回到南方后，他找到了洛狗、疯腿和说教，四人整天厮混在一起。一次偶然中，艾丝崔邂逅了名为黛西的未婚妈妈，虽然艾丝崔的兄弟们都劝他提防这个危险的女人，但是被荷尔蒙操纵了头脑的艾丝崔还是沦陷了。,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/HZQBF7JDd2e9p4rPSbSHuWHaCC.jpg
